transaction_id,timestamp,quarter,customer_id,customer_type,category,unit_price,quantity,discount_pct,revenue,cost,cost_revenue_ratio,payment_method,transaction_fee,location_type,shipping_cost,is_returned,return_cost,satisfaction_score,profit,profit_margin_pct
TXN_019074,2023-12-15 20:00:04,2,CUST_16524,Returning,Clothing,28.06,3,19.61,67.67,68.22,100.81,Credit Card,1.96,Urban,6.82,No,0.0,4.68,-9.329999999999998,-13.79
TXN_035222,2023-12-15 20:05:03,2,CUST_08713,Returning,Clothing,24.14,1,19.36,19.47,19.93,102.36,PayPal,0.66,Suburban,8.29,No,0.0,4.71,-9.41,-48.33
TXN_035251,2023-12-15 20:25:44,2,CUST_02257,Returning,Clothing,124.28,2,22.83,191.81,208.7,108.81,Credit Card,5.56,Urban,5.16,No,0.0,4.18,-27.609999999999985,-14.39
TXN_021704,2023-12-15 20:28:33,2,CUST_24576,Returning,Home Goods,112.61,4,17.67,370.85,359.7,96.99,Credit Card,10.75,Urban,5.34,No,0.0,4.01,-4.939999999999966,-1.33
TXN_024333,2023-12-15 20:32:16,2,CUST_19744,Returning,Home Goods,156.15,3,19.92,375.13,304.58,81.19,PayPal,12.75,Rural,11.06,No,0.0,4.67,46.74000000000001,12.46
TXN_026668,2023-12-15 20:34:52,2,CUST_14248,New,Electronics,416.71,1,22.79,321.74,261.91,81.4,PayPal,10.94,Rural,11.9,No,0.0,4.3,36.98999999999999,11.5
TXN_027021,2023-12-15 20:44:28,2,CUST_24776,Returning,Clothing,88.42,2,20.8,140.06,144.94,103.48,PayPal,4.76,Suburban,9.17,No,0.0,4.58,-18.809999999999995,-13.43
TXN_028030,2023-12-15 20:45:16,2,CUST_00993,Returning,Electronics,297.1,1,24.16,225.32,201.99,89.65,Credit Card,6.53,Rural,13.89,No,0.0,4.38,2.9099999999999824,1.29
TXN_033063,2023-12-15 20:47:43,2,CUST_19202,Returning,Home Goods,149.16,4,13.53,515.91,410.77,79.62,Credit Card,14.96,Urban,6.84,No,0.0,4.08,83.33999999999997,16.15
TXN_020212,2023-12-15 20:51:02,2,CUST_18166,New,Clothing,122.82,1,19.13,99.32,97.24,97.91,PayPal,3.38,Urban,6.35,No,0.0,3.99,-7.650000000000001,-7.7
TXN_031818,2023-12-15 20:52:14,2,CUST_12728,Returning,Electronics,149.47,2,14.12,256.73,192.7,75.06,PayPal,8.73,Urban,6.71,No,0.0,4.49,48.590000000000025,18.93
TXN_032439,2023-12-15 20:53:41,2,CUST_20726,New,Electronics,106.54,1,21.08,84.08,74.54,88.65,PayPal,2.86,Suburban,8.33,No,0.0,3.82,-1.6500000000000075,-1.96
TXN_020464,2023-12-15 20:59:30,2,CUST_24484,New,Home Goods,139.95,2,23.87,213.09,157.67,73.99,PayPal,7.25,Urban,6.22,Yes,17.17,3.29,24.780000000000015,11.63
TXN_033100,2023-12-15 21:07:53,2,CUST_07711,New,Clothing,105.81,2,30.62,146.82,165.76,112.9,PayPal,4.99,Urban,6.11,No,0.0,4.35,-30.04,-20.46
TXN_024640,2023-12-15 21:08:17,2,CUST_13761,New,Clothing,94.52,3,20.62,225.09,229.3,101.87,PayPal,7.65,Urban,5.66,No,0.0,4.38,-17.52000000000001,-7.78
TXN_023227,2023-12-15 21:13:13,2,CUST_22583,New,Clothing,135.46,1,15.68,114.22,101.61,88.96,PayPal,3.88,Urban,5.15,Yes,14.42,3.58,-10.84,-9.49
TXN_035264,2023-12-15 21:29:15,2,CUST_19378,New,Clothing,25.37,1,22.26,19.72,19.19,97.31,PayPal,0.67,Suburban,9.59,No,0.0,4.14,-9.730000000000002,-49.34
TXN_022272,2023-12-15 21:43:21,2,CUST_02706,Returning,Electronics,180.17,2,24.29,272.81,224.64,82.34,Credit Card,7.91,Urban,6.24,Yes,15.37,3.16,18.65000000000002,6.84
TXN_026193,2023-12-15 21:56:57,2,CUST_03008,New,Clothing,129.65,1,15.83,109.13,97.75,89.57,Credit Card,3.16,Urban,5.31,No,0.0,3.82,2.9099999999999957,2.67
TXN_033845,2023-12-15 22:48:28,2,CUST_10322,Returning,Clothing,134.63,4,17.12,446.33,434.64,97.38,PayPal,15.18,Urban,5.55,No,0.0,4.72,-9.040000000000003,-2.03
TXN_028089,2023-12-15 22:56:49,2,CUST_07694,Returning,Clothing,38.66,2,22.98,59.55,60.57,101.71,PayPal,2.02,Urban,5.85,No,0.0,4.2,-8.890000000000002,-14.93
TXN_027042,2023-12-15 23:48:53,2,CUST_22754,Returning,Electronics,71.13,3,23.37,163.52,137.59,84.14,Credit Card,4.74,Urban,5.25,Yes,15.88,3.63,0.06000000000000405,0.04
TXN_030386,2023-12-15 23:58:28,2,CUST_17618,Returning,Clothing,33.84,6,28.93,144.3,157.11,108.88,PayPal,4.91,Suburban,7.36,No,0.0,4.04,-25.080000000000002,-17.38
TXN_022073,2023-12-16 00:23:20,2,CUST_13022,Returning,Electronics,314.6,1,20.84,249.04,198.63,79.76,PayPal,8.47,Suburban,9.82,No,0.0,4.11,32.12,12.9
TXN_034049,2023-12-16 00:31:31,2,CUST_02767,Returning,Home Goods,166.68,4,21.88,520.84,505.96,97.14,PayPal,17.71,Rural,10.33,No,0.0,4.76,-13.159999999999949,-2.53
TXN_027789,2023-12-16 01:03:02,2,CUST_13889,Returning,Electronics,300.84,1,23.12,231.29,192.73,83.33,Gift Card,0.0,Urban,5.96,No,0.0,4.57,32.6,14.09
TXN_028314,2023-12-16 01:09:25,2,CUST_19693,Returning,Electronics,116.14,2,12.82,202.5,159.2,78.62,Gift Card,0.0,Rural,11.5,No,0.0,4.77,31.80000000000001,15.7
TXN_030610,2023-12-16 01:24:39,2,CUST_23381,Returning,Electronics,140.18,3,23.0,323.82,265.78,82.08,Credit Card,9.39,Rural,10.33,Yes,18.65,3.96,19.670000000000023,6.07
TXN_030653,2023-12-16 01:49:56,2,CUST_03679,New,Clothing,143.17,1,28.96,101.71,111.02,109.15,PayPal,3.46,Rural,13.96,Yes,15.68,3.1,-42.410000000000004,-41.7
TXN_022972,2023-12-16 02:09:05,2,CUST_14806,New,Home Goods,123.4,2,25.68,183.42,181.33,98.86,PayPal,6.24,Urban,6.02,Yes,17.03,3.1,-27.200000000000024,-14.83
TXN_019473,2023-12-16 02:20:02,2,CUST_03546,Returning,Clothing,38.69,2,24.89,58.12,64.74,111.39,Credit Card,1.69,Suburban,7.56,No,0.0,4.8,-15.869999999999997,-27.31
TXN_034676,2023-12-16 02:25:25,2,CUST_06416,Returning,Home Goods,173.28,4,20.89,548.33,467.32,85.23,Gift Card,0.0,Rural,11.07,No,0.0,4.76,69.94000000000005,12.76
TXN_021774,2023-12-16 02:28:48,2,CUST_21523,Returning,Electronics,233.09,5,17.9,956.83,815.6,85.24,Gift Card,0.0,Urban,6.86,No,0.0,4.3,134.37,14.04
TXN_024920,2023-12-16 02:34:05,2,CUST_19308,New,Home Goods,75.78,3,26.69,166.66,116.38,69.83,PayPal,5.67,Suburban,7.64,No,0.0,4.09,36.97,22.18
TXN_025737,2023-12-16 02:39:08,2,CUST_07965,Returning,Home Goods,20.59,3,16.74,51.43,37.48,72.88,PayPal,1.75,Rural,11.76,No,0.0,4.7,0.44000000000000306,0.86
TXN_034495,2023-12-16 02:49:49,2,CUST_00483,New,Clothing,75.74,1,23.94,57.61,62.42,108.35,PayPal,1.96,Suburban,9.56,No,0.0,4.39,-16.330000000000002,-28.35
TXN_026829,2023-12-16 03:10:15,2,CUST_12353,Returning,Clothing,126.11,1,20.68,100.03,106.02,105.99,PayPal,3.4,Suburban,9.52,No,0.0,4.25,-18.909999999999997,-18.9
TXN_031143,2023-12-16 04:06:57,2,CUST_03095,Returning,Home Goods,183.23,4,24.32,554.67,410.53,74.01,PayPal,18.86,Urban,5.3,Yes,10.11,3.4,109.86999999999999,19.81
TXN_027258,2023-12-16 04:44:02,2,CUST_23543,New,Electronics,176.68,1,28.06,127.1,114.53,90.11,Credit Card,3.69,Urban,6.89,No,0.0,3.85,1.989999999999994,1.57
TXN_027129,2023-12-16 04:52:31,2,CUST_19351,Returning,Clothing,27.55,4,22.97,84.89,92.12,108.52,PayPal,2.89,Rural,12.35,No,0.0,4.35,-22.470000000000006,-26.47
TXN_028234,2023-12-16 05:13:55,2,CUST_04959,New,Home Goods,114.18,1,29.63,80.35,84.03,104.58,Credit Card,2.33,Suburban,7.1,No,0.0,4.17,-13.110000000000007,-16.32
TXN_025974,2023-12-16 05:23:02,2,CUST_02496,Returning,Clothing,39.07,2,18.01,64.07,61.35,95.75,Credit Card,1.86,Suburban,9.01,No,0.0,4.29,-8.150000000000007,-12.72
TXN_033450,2023-12-16 07:01:20,2,CUST_06032,Returning,Clothing,113.0,4,16.25,378.55,370.85,97.97,Credit Card,10.98,Urban,5.49,No,0.0,4.18,-8.770000000000012,-2.32
TXN_035335,2023-12-16 07:15:12,2,CUST_21402,Returning,Home Goods,99.16,2,24.06,150.6,104.46,69.36,Credit Card,4.37,Urban,5.78,No,0.0,4.05,35.99,23.9
TXN_021800,2023-12-16 07:30:59,2,CUST_02987,New,Clothing,75.84,3,29.73,159.88,180.7,113.02,PayPal,5.44,Urban,5.28,No,0.0,3.93,-31.539999999999996,-19.73
TXN_032409,2023-12-16 08:12:03,2,CUST_13440,Returning,Home Goods,28.22,3,23.67,64.62,46.74,72.33,PayPal,2.2,Urban,5.93,No,0.0,4.58,9.750000000000004,15.09
TXN_028871,2023-12-16 08:35:38,2,CUST_19990,Returning,Electronics,284.96,3,20.26,681.68,563.3,82.63,PayPal,23.18,Suburban,7.59,No,0.0,4.73,87.60999999999999,12.85
TXN_019194,2023-12-16 09:02:42,2,CUST_24190,Returning,Electronics,278.98,3,26.61,614.23,557.39,90.75,PayPal,20.88,Urban,5.5,No,0.0,4.75,30.460000000000036,4.96
TXN_034546,2023-12-16 09:02:49,2,CUST_23618,New,Electronics,361.06,2,22.75,557.84,459.73,82.41,Credit Card,16.18,Suburban,7.86,No,0.0,4.42,74.07000000000001,13.28
TXN_029737,2023-12-16 09:11:33,2,CUST_14279,New,Home Goods,41.94,1,25.3,31.33,22.52,71.88,PayPal,1.07,Urban,5.31,No,0.0,4.49,2.429999999999999,7.76
TXN_021462,2023-12-16 09:11:43,2,CUST_14176,Returning,Clothing,81.49,4,21.17,256.95,258.83,100.73,PayPal,8.74,Urban,5.35,No,0.0,4.58,-15.969999999999995,-6.22
TXN_027771,2023-12-16 09:22:29,2,CUST_05289,Returning,Electronics,246.3,4,22.61,762.45,625.75,82.07,PayPal,25.92,Suburban,8.57,No,0.0,4.17,102.21000000000004,13.41
TXN_026147,2023-12-16 09:22:38,2,CUST_17401,Returning,Clothing,94.84,2,15.7,159.9,142.37,89.04,PayPal,5.44,Rural,10.0,Yes,17.62,3.91,-15.530000000000001,-9.71
TXN_026680,2023-12-16 09:25:06,2,CUST_01658,New,Clothing,110.42,3,23.87,252.19,269.19,106.74,PayPal,8.57,Urban,5.76,No,0.0,3.86,-31.33,-12.42
TXN_026684,2023-12-16 09:41:52,2,CUST_00988,Returning,Home Goods,61.27,1,29.43,43.24,43.07,99.61,Credit Card,1.25,Rural,12.5,No,0.0,4.23,-13.579999999999998,-31.41
TXN_027970,2023-12-16 09:59:38,2,CUST_15021,New,Clothing,46.58,2,23.42,71.34,76.92,107.82,PayPal,2.43,Rural,11.46,No,0.0,4.33,-19.47,-27.29
TXN_035602,2023-12-16 10:12:30,2,CUST_11455,Returning,Home Goods,27.22,2,15.86,45.81,33.12,72.3,Credit Card,1.33,Urban,6.45,No,0.0,4.09,4.910000000000005,10.72
TXN_034514,2023-12-16 10:19:11,2,CUST_01109,Returning,Clothing,89.01,3,22.96,205.72,205.44,99.86,Gift Card,0.0,Urban,6.66,No,0.0,4.55,-6.379999999999999,-3.1
TXN_026431,2023-12-16 10:21:48,2,CUST_02280,Returning,Electronics,269.63,1,14.29,231.1,162.65,70.38,PayPal,7.86,Urban,5.81,No,0.0,4.32,54.77999999999999,23.7
TXN_035018,2023-12-16 10:22:28,2,CUST_00474,Returning,Home Goods,119.21,4,15.34,403.69,289.76,71.78,Credit Card,11.71,Urban,5.75,No,0.0,4.23,96.47,23.9
TXN_023710,2023-12-16 10:28:07,2,CUST_12676,Returning,Clothing,97.7,1,25.26,73.02,76.84,105.23,PayPal,2.48,Urban,5.58,No,0.0,4.45,-11.880000000000008,-16.27
TXN_020222,2023-12-16 10:30:45,2,CUST_15888,Returning,Electronics,183.58,4,20.91,580.77,473.56,81.54,Gift Card,0.0,Urban,6.08,No,0.0,4.06,101.12999999999998,17.41
TXN_035065,2023-12-16 10:31:27,2,CUST_06380,Returning,Clothing,138.47,2,23.49,211.89,221.85,104.7,Gift Card,0.0,Suburban,7.25,No,0.0,4.76,-17.210000000000008,-8.12
TXN_033918,2023-12-16 10:39:07,2,CUST_24205,Returning,Electronics,356.22,4,16.67,1187.35,914.92,77.06,PayPal,40.37,Urban,6.98,No,0.0,4.57,225.07999999999996,18.96
TXN_024646,2023-12-16 10:45:17,2,CUST_03996,Returning,Clothing,76.72,2,12.77,133.85,126.11,94.22,Credit Card,3.88,Rural,12.06,No,0.0,4.1,-8.200000000000006,-6.13
TXN_031217,2023-12-16 10:52:27,2,CUST_19016,New,Clothing,104.42,2,32.5,140.97,159.76,113.33,Credit Card,4.09,Urban,6.75,No,0.0,4.32,-29.629999999999992,-21.02
TXN_030137,2023-12-16 10:53:18,2,CUST_01677,Returning,Clothing,121.27,6,25.68,540.77,581.44,107.52,PayPal,18.39,Suburban,9.79,No,0.0,4.28,-68.85000000000008,-12.73
TXN_023302,2023-12-16 10:55:52,2,CUST_18501,New,Electronics,313.02,1,16.4,261.68,201.39,76.96,PayPal,8.9,Suburban,9.52,No,0.0,4.09,41.87000000000002,16.0
TXN_035367,2023-12-16 10:59:44,2,CUST_04654,Returning,Clothing,141.84,4,18.08,464.78,438.19,94.28,PayPal,15.8,Suburban,9.77,No,0.0,4.22,1.0199999999999747,0.22
TXN_026515,2023-12-16 11:02:47,2,CUST_08839,Returning,Electronics,274.95,1,12.42,240.8,178.13,73.97,PayPal,8.19,Urban,6.81,No,0.0,4.73,47.670000000000016,19.8
TXN_035464,2023-12-16 11:21:16,2,CUST_02236,Returning,Clothing,101.18,3,22.56,235.06,234.39,99.71,PayPal,7.99,Suburban,7.33,No,0.0,4.14,-14.649999999999984,-6.23
TXN_026705,2023-12-16 11:32:09,2,CUST_24833,New,Electronics,333.01,1,22.38,258.48,217.82,84.27,Credit Card,7.5,Urban,5.5,No,0.0,4.06,27.660000000000025,10.7
TXN_024265,2023-12-16 11:36:07,2,CUST_22584,Returning,Home Goods,196.83,2,18.26,321.78,302.05,93.87,Credit Card,9.33,Urban,5.66,No,0.0,4.55,4.739999999999961,1.47
TXN_026878,2023-12-16 11:41:26,2,CUST_19123,Returning,Clothing,62.13,3,19.42,150.19,145.83,97.1,PayPal,5.11,Suburban,7.96,No,0.0,4.73,-8.710000000000015,-5.8
TXN_029469,2023-12-16 12:10:11,2,CUST_18078,Returning,Home Goods,148.95,1,18.06,122.05,110.52,90.55,Credit Card,3.54,Urban,6.43,No,0.0,4.7,1.5600000000000014,1.28
TXN_025642,2023-12-16 12:13:12,2,CUST_09934,Returning,Clothing,149.24,3,24.78,336.77,345.71,102.65,Credit Card,9.77,Urban,6.8,No,0.0,4.24,-25.509999999999998,-7.57
TXN_033432,2023-12-16 12:16:29,2,CUST_10637,Returning,Home Goods,190.06,2,14.92,323.41,299.68,92.66,PayPal,11.0,Suburban,7.56,No,0.0,4.41,5.170000000000019,1.6
TXN_023114,2023-12-16 12:22:44,2,CUST_16763,New,Home Goods,198.48,1,25.27,148.32,138.65,93.48,PayPal,5.04,Suburban,8.07,No,0.0,4.18,-3.440000000000013,-2.32
TXN_025231,2023-12-16 12:27:48,2,CUST_20422,New,Electronics,74.14,1,25.37,55.33,49.66,89.75,Credit Card,1.6,Urban,5.92,No,0.0,4.32,-1.8499999999999979,-3.34
TXN_032964,2023-12-16 12:29:50,2,CUST_10462,New,Clothing,75.28,3,25.62,167.98,175.26,104.33,PayPal,5.71,Urban,6.33,No,0.0,3.99,-19.32,-11.5
TXN_021761,2023-12-16 12:33:47,2,CUST_03300,Returning,Clothing,46.85,1,20.49,37.25,36.53,98.07,Gift Card,0.0,Suburban,8.01,No,0.0,4.09,-7.290000000000001,-19.57
TXN_028994,2023-12-16 12:38:32,2,CUST_03056,New,Clothing,29.5,1,19.3,23.81,24.08,101.13,PayPal,0.81,Urban,6.21,No,0.0,4.11,-7.289999999999999,-30.62
TXN_019798,2023-12-16 12:41:47,2,CUST_06234,Returning,Electronics,176.19,3,24.42,399.49,323.07,80.87,PayPal,13.58,Suburban,7.43,No,0.0,4.55,55.41000000000002,13.87
TXN_020810,2023-12-16 12:45:10,2,CUST_16719,Returning,Electronics,207.59,4,21.94,648.18,560.75,86.51,PayPal,22.04,Suburban,9.17,No,0.0,4.26,56.219999999999956,8.67
TXN_035912,2023-12-16 12:45:38,2,CUST_21991,Returning,Electronics,194.27,1,25.59,144.56,132.68,91.78,PayPal,4.92,Urban,6.25,No,0.0,4.02,0.7099999999999955,0.49
TXN_020258,2023-12-16 12:58:29,2,CUST_10243,New,Clothing,110.13,2,33.27,146.98,174.41,118.66,PayPal,5.0,Suburban,8.34,No,0.0,4.03,-40.77000000000001,-27.74
TXN_031475,2023-12-16 12:58:51,2,CUST_21391,New,Clothing,37.17,1,19.27,30.01,28.44,94.77,PayPal,1.02,Urban,5.4,No,0.0,4.43,-4.85,-16.16
TXN_035440,2023-12-16 13:00:12,2,CUST_20228,New,Clothing,40.88,2,26.21,60.33,64.01,106.1,PayPal,2.05,Urban,5.56,Yes,14.48,3.3,-25.770000000000007,-42.72
TXN_023989,2023-12-16 13:05:03,2,CUST_11733,Returning,Electronics,72.4,3,21.02,171.54,131.13,76.44,Credit Card,4.97,Urban,5.92,No,0.0,4.43,29.519999999999996,17.21
TXN_034167,2023-12-16 13:06:26,2,CUST_09838,Returning,Clothing,103.79,6,26.88,455.35,520.05,114.21,PayPal,15.48,Urban,6.2,No,0.0,4.21,-86.37999999999994,-18.97
TXN_028011,2023-12-16 13:12:12,2,CUST_01208,Returning,Clothing,146.83,4,13.69,506.92,486.52,95.98,Gift Card,0.0,Urban,6.29,No,0.0,4.23,14.110000000000035,2.78
TXN_020770,2023-12-16 13:19:04,2,CUST_13914,Returning,Clothing,93.1,4,22.65,288.05,289.71,100.58,Gift Card,0.0,Rural,13.25,No,0.0,4.04,-14.909999999999968,-5.18
TXN_035910,2023-12-16 13:25:56,2,CUST_18004,New,Home Goods,73.55,1,30.65,51.01,47.47,93.06,PayPal,1.73,Rural,13.54,No,0.0,4.02,-11.73,-23.0
TXN_026796,2023-12-16 13:35:51,2,CUST_19202,Returning,Clothing,103.78,3,27.77,224.88,255.54,113.63,Credit Card,6.52,Rural,14.01,No,0.0,4.02,-51.18999999999999,-22.76
TXN_033962,2023-12-16 13:39:13,2,CUST_02480,Returning,Electronics,205.87,6,22.39,958.65,768.32,80.15,PayPal,32.59,Urban,6.86,No,0.0,4.07,150.8799999999999,15.74
TXN_031542,2023-12-16 13:42:27,2,CUST_12140,Returning,Home Goods,55.95,4,21.14,176.49,140.32,79.51,PayPal,6.0,Suburban,8.93,No,0.0,4.43,21.240000000000016,12.03
TXN_031081,2023-12-16 13:44:31,2,CUST_15720,New,Clothing,33.63,2,22.41,52.19,55.56,106.46,Gift Card,0.0,Urban,6.56,No,0.0,3.82,-9.930000000000003,-19.03
TXN_035928,2023-12-16 13:49:30,2,CUST_16899,Returning,Electronics,393.99,3,22.19,919.69,713.32,77.56,PayPal,31.27,Suburban,8.75,No,0.0,4.59,166.35,18.09
TXN_028978,2023-12-16 13:55:27,2,CUST_14495,Returning,Electronics,111.12,4,20.54,353.18,272.4,77.13,PayPal,12.01,Rural,12.78,Yes,13.73,3.82,42.26000000000002,11.97
TXN_022433,2023-12-16 14:01:44,2,CUST_13476,New,Electronics,413.07,1,21.35,324.88,263.37,81.07,PayPal,11.05,Urban,6.06,No,0.0,4.44,44.39999999999999,13.67
TXN_030566,2023-12-16 14:04:19,2,CUST_21958,New,Clothing,144.32,1,25.24,107.89,113.75,105.43,PayPal,3.67,Urban,5.57,No,0.0,3.92,-15.1,-14.0
TXN_024576,2023-12-16 14:11:14,2,CUST_12249,Returning,Clothing,82.65,4,23.7,252.25,277.19,109.89,PayPal,8.58,Urban,5.66,No,0.0,4.5,-39.17999999999999,-15.53
TXN_025087,2023-12-16 14:12:36,2,CUST_17865,Returning,Electronics,438.13,1,22.49,339.59,286.64,84.41,PayPal,11.55,Rural,11.22,No,0.0,4.05,30.179999999999993,8.89
TXN_035863,2023-12-16 14:16:49,2,CUST_10232,Returning,Clothing,141.68,4,17.94,465.05,434.67,93.47,PayPal,15.81,Urban,5.48,No,0.0,4.31,9.089999999999995,1.95
TXN_029438,2023-12-16 14:17:07,2,CUST_19623,Returning,Home Goods,79.1,3,17.05,196.84,148.33,75.36,Credit Card,5.71,Urban,6.95,No,0.0,4.34,35.84999999999999,18.21
TXN_029791,2023-12-16 14:18:02,2,CUST_19133,Returning,Electronics,472.23,4,16.4,1579.14,1231.15,77.96,PayPal,53.69,Rural,11.22,No,0.0,4.12,283.08,17.93
TXN_030833,2023-12-16 14:26:24,2,CUST_20103,Returning,Clothing,103.58,3,24.87,233.46,254.9,109.18,PayPal,7.94,Suburban,9.45,No,0.0,4.06,-38.83,-16.63
TXN_024970,2023-12-16 14:27:28,2,CUST_05484,New,Clothing,58.24,1,21.37,45.79,49.1,107.23,PayPal,1.56,Urban,6.93,Yes,11.19,3.75,-22.990000000000002,-50.21
TXN_034632,2023-12-16 14:33:51,2,CUST_06360,Returning,Electronics,499.11,1,25.52,371.74,301.49,81.1,PayPal,12.64,Urban,6.93,No,0.0,4.75,50.68,13.63
TXN_033109,2023-12-16 14:40:21,2,CUST_10145,New,Clothing,130.45,2,31.58,178.51,205.52,115.13,PayPal,6.07,Suburban,9.9,No,0.0,3.95,-42.98000000000002,-24.08
TXN_030404,2023-12-16 14:40:39,2,CUST_23495,Returning,Electronics,105.85,3,29.52,223.81,210.22,93.93,PayPal,7.61,Urban,6.04,No,0.0,4.12,-0.059999999999996945,-0.03
TXN_024081,2023-12-16 14:43:25,2,CUST_10035,Returning,Clothing,119.98,1,20.74,95.1,94.04,98.89,Credit Card,2.76,Urban,6.53,No,0.0,4.7,-8.230000000000011,-8.65
TXN_032384,2023-12-16 14:45:51,2,CUST_09586,New,Home Goods,152.63,3,24.52,345.62,244.0,70.6,PayPal,11.75,Suburban,8.16,No,0.0,4.23,81.71000000000001,23.64
TXN_026352,2023-12-16 14:49:54,2,CUST_02793,Returning,Home Goods,155.82,3,17.87,383.92,275.76,71.83,Gift Card,0.0,Urban,5.21,No,0.0,4.74,102.95000000000003,26.82
TXN_019546,2023-12-16 14:50:08,2,CUST_23108,New,Clothing,88.12,1,25.85,65.34,71.02,108.69,Credit Card,1.89,Suburban,7.76,No,0.0,3.95,-15.329999999999991,-23.46
TXN_032414,2023-12-16 14:50:25,2,CUST_03173,Returning,Clothing,140.7,2,15.94,236.54,235.92,99.74,PayPal,8.04,Urban,5.56,No,0.0,4.63,-12.979999999999993,-5.49
TXN_027115,2023-12-16 14:55:53,2,CUST_12704,New,Clothing,26.93,2,18.84,43.71,40.96,93.71,PayPal,1.49,Urban,5.22,Yes,19.98,3.43,-23.94,-54.77
TXN_028253,2023-12-16 15:00:48,2,CUST_16025,Returning,Home Goods,85.05,2,19.91,136.23,116.94,85.84,PayPal,4.63,Urban,6.53,No,0.0,4.42,8.129999999999992,5.97
TXN_032197,2023-12-16 15:12:04,2,CUST_05810,New,Clothing,24.71,1,24.38,18.69,19.04,101.87,Credit Card,0.54,Suburban,7.18,No,0.0,4.19,-8.069999999999997,-43.18
TXN_024654,2023-12-16 15:17:46,2,CUST_09428,Returning,Electronics,391.01,4,20.08,1249.98,1054.07,84.33,Credit Card,36.25,Urban,6.55,Yes,14.89,3.23,138.22000000000008,11.06
TXN_019859,2023-12-16 15:18:46,2,CUST_20509,Returning,Clothing,36.86,1,17.95,30.24,29.6,97.88,PayPal,1.03,Suburban,8.5,No,0.0,4.11,-8.890000000000002,-29.4
TXN_028954,2023-12-16 15:19:06,2,CUST_12084,New,Electronics,130.09,3,29.05,276.9,267.58,96.63,Credit Card,8.03,Urban,5.64,No,0.0,4.26,-4.350000000000006,-1.57
TXN_027134,2023-12-16 15:26:06,2,CUST_03282,Returning,Electronics,119.42,1,15.18,101.29,73.17,72.24,Credit Card,2.94,Suburban,8.5,No,0.0,4.0,16.680000000000003,16.47
TXN_030593,2023-12-16 15:26:38,2,CUST_08449,New,Clothing,100.09,2,31.18,137.76,161.3,117.09,Credit Card,4.0,Urban,6.09,No,0.0,3.92,-33.630000000000024,-24.41
TXN_033820,2023-12-16 15:35:52,2,CUST_17866,Returning,Clothing,35.56,1,26.83,26.02,28.82,110.76,Credit Card,0.75,Urban,6.0,No,0.0,4.29,-9.55,-36.7
TXN_031421,2023-12-16 15:36:22,2,CUST_09854,New,Clothing,41.28,1,19.46,33.25,32.03,96.33,Gift Card,0.0,Urban,5.34,No,0.0,4.3,-4.120000000000001,-12.39
TXN_028714,2023-12-16 15:43:11,2,CUST_08451,Returning,Electronics,106.37,4,20.25,339.32,275.99,81.34,Gift Card,0.0,Suburban,9.87,No,0.0,4.3,53.45999999999999,15.76
TXN_030932,2023-12-16 15:44:47,2,CUST_03965,Returning,Electronics,404.85,1,14.03,348.05,264.54,76.01,PayPal,11.83,Urban,6.15,No,0.0,4.35,65.52999999999999,18.83
TXN_024792,2023-12-16 15:53:54,2,CUST_08951,New,Electronics,358.17,2,16.15,600.65,450.39,74.98,PayPal,20.42,Rural,11.02,No,0.0,4.41,118.81999999999998,19.78
TXN_019056,2023-12-16 15:59:33,2,CUST_00939,Returning,Home Goods,76.64,1,25.77,56.89,56.41,99.16,Credit Card,1.65,Suburban,8.76,Yes,16.09,3.92,-26.019999999999996,-45.74
TXN_024018,2023-12-16 15:59:51,2,CUST_11451,Returning,Home Goods,22.22,4,22.33,69.03,65.0,94.16,Credit Card,2.0,Suburban,9.66,No,0.0,4.47,-7.629999999999999,-11.05
TXN_020056,2023-12-16 16:00:54,2,CUST_05300,Returning,Electronics,167.85,2,19.09,271.61,221.41,81.52,PayPal,9.23,Urban,5.19,No,0.0,4.67,35.780000000000015,13.17
TXN_031325,2023-12-16 16:03:40,2,CUST_15683,Returning,Electronics,185.94,1,18.13,152.23,123.25,80.96,Credit Card,4.41,Urban,6.49,No,0.0,4.43,18.07999999999999,11.88
TXN_028042,2023-12-16 16:04:20,2,CUST_07913,New,Home Goods,137.14,3,19.26,332.18,229.93,69.22,PayPal,11.29,Suburban,8.81,No,0.0,4.06,82.15,24.73
TXN_024253,2023-12-16 16:06:03,2,CUST_12514,Returning,Electronics,71.69,3,20.08,171.88,142.67,83.01,PayPal,5.84,Urban,5.58,No,0.0,4.15,17.790000000000006,10.35
TXN_027381,2023-12-16 16:26:52,2,CUST_02129,Returning,Electronics,222.6,3,23.92,508.06,424.17,83.49,Gift Card,0.0,Suburban,7.38,No,0.0,4.79,76.50999999999999,15.06
TXN_032618,2023-12-16 16:28:08,2,CUST_06524,Returning,Home Goods,169.16,2,14.34,289.8,189.31,65.32,PayPal,9.85,Urban,5.81,No,0.0,4.33,84.83000000000001,29.27
TXN_030020,2023-12-16 16:29:29,2,CUST_07901,Returning,Clothing,111.33,4,14.31,381.59,347.03,90.94,Credit Card,11.07,Rural,10.86,No,0.0,4.1,12.630000000000003,3.31
